25,24,time,mNr
0.119154,1.548576,1731489944962800,20
0.913514,2.363616,1731489944963200,20
1.747592,1.83384,1731489944963600,20
4.210108,0.20376,1731489944964000,20
14.973686,-0.692784,1731489944964400,20
13.623274,0.448272,1731489944964800,20
-1.469566,0.652032,1731489944965200,20
3.77321,-0.326016,1731489944965600,20
0.675206,0.122256,1731489944966000,20
1.270976,-2.119104,1731489944966400,20
0.436898,0.285264,1731489944966800,20
0.675206,-2.526624,1731489944967200,20
0.79436,-3.46392,1731489944967600,20
-1.906464,-13.692672,1731489944968000,20
0.079436,-1.670832,1731489944968400,20
0.0,-2.322864,1731489944968800,20
0.635488,-1.507824,1731489944969200,20
-1.151822,-1.304064,1731489944969600,20
0.556052,-1.793088,1731489944970000,20
-1.350412,-1.915344,1731489944970400,20
-10.763578,2.119104,1731489944970800,20
-24.188263,2.322864,1731489944971200,20
-6.990368,0.122256,1731489944971600,20
-0.436898,-0.122256,1731489944972000,20
-2.740542,-0.448272,1731489944972400,20
-1.866746,0.122256,1731489944972800,20
-0.873796,0.855792,1731489944973200,20
0.59577,5.868288,1731489944973600,20
0.0,22.4136,1731489944974000,20
-1.549002,24.288193,1731489944974400,20
-1.549002,1.385568,1731489944974800,20
-0.119154,2.811888,1731489944975200,20
0.79436,-0.896544,1731489944975600,20
0.635488,1.0188,1731489944976000,20
-0.119154,-0.774288,1731489944976400,20
1.072386,1.059552,1731489944976800,20
6.871214,-0.122256,1731489944977200,20
18.86605,0.0,1731489944977600,20
7.34783,-0.489024,1731489944978000,20
-1.350412,0.61128,1731489944978400,20
1.469566,-0.40752,1731489944978800,20
0.834078,0.489024,1731489944979200,20
2.303644,0.20376,1731489944979600,20
0.436898,-0.366768,1731489944980000,20
0.079436,-0.774288,1731489944980400,20
-1.628438,-8.476416,1731489944980800,20
-1.707874,-11.736576,1731489944981200,20
1.151822,1.100304,1731489944981600,20
-0.556052,-2.485872,1731489944982000,20
0.0,0.040752,1731489944982400,20
-1.906464,-2.159856,1731489944982800,20
-0.119154,-0.122256,1731489944983200,20
-1.58872,-1.548576,1731489944983600,20
-14.09989,2.893392,1731489944984000,20
-23.076159,0.81504,1731489944984400,20
-1.906464,-0.81504,1731489944984800,20
-2.422798,0.529776,1731489944985200,20
0.317744,-0.937296,1731489944985600,20
-2.422798,1.63008,1731489944986000,20
-0.476616,-0.040752,1731489944986400,20
-0.516334,12.266352,1731489944986800,20
0.556052,24.614208,1731489944987200,20
-0.158872,17.075089,1731489944987600,20
-0.754642,-2.771136,1731489944988000,20
-0.039718,2.0376,1731489944988400,20
-0.039718,-0.244512,1731489944988800,20
1.310694,3.423168,1731489944989200,20
1.39013,0.20376,1731489944989600,20
1.707874,1.996848,1731489944990000,20
11.001886,-0.326016,1731489944990400,20
19.104359,0.163008,1731489944990800,20
2.661106,1.100304,1731489944991200,20
1.9859,0.529776,1731489944991600,20
0.953232,0.692784,1731489944992000,20
1.707874,-1.467072,1731489944992400,20
-0.317744,-0.244512,1731489944992800,20
0.834078,-0.692784,1731489944993200,20
1.429848,-0.652032,1731489944993600,20
-1.549002,-12.918384,1731489944994000,20
-0.675206,-6.92784,1731489944994400,20
-0.039718,0.285264,1731489944994800,20
0.278026,-1.956096,1731489944995200,20
0.039718,-0.774288,1731489944995600,20
-0.953232,-1.467072,1731489944996000,20
-0.754642,0.122256,1731489944996400,20
-4.845596,0.20376,1731489944996800,20
-19.859,2.282112,1731489944997200,20
-15.370866,0.163008,1731489944997600,20
2.939132,0.489024,1731489944998000,20
-3.336312,0.529776,1731489944998400,20
0.635488,-0.61128,1731489944998800,20
-2.859696,1.83384,1731489944999200,20
-0.357462,-1.0188,1731489944999600,20
-0.079436,16.667568,1731489945000000,20
0.19859,24.614208,1731489945000400,20
-0.675206,9.658224,1731489945000800,20
-1.350412,-1.059552,1731489945001200,20
1.151822,2.078352,1731489945001600,20
0.635488,0.937296,1731489945002000,20
1.310694,2.363616,1731489945002400,20
0.357462,0.774288,1731489945002800,20
2.422798,0.163008,1731489945003200,20
15.410584,-0.040752,1731489945003600,20
15.966636,0.326016,1731489945004000,20
-0.119154,0.774288,1731489945004400,20
2.38308,-0.61128,1731489945004800,20
0.913514,0.937296,1731489945005200,20
1.668156,-0.896544,1731489945005600,20
0.635488,-0.20376,1731489945006000,20
1.270976,-1.42632,1731489945006400,20
-2.18449,-2.24136,1731489945006800,20
-1.827028,-13.977936,1731489945007200,20
1.469566,-1.915344,1731489945007600,20
-0.039718,-0.448272,1731489945008000,20
0.516334,-0.489024,1731489945008400,20
-1.39013,-1.711584,1731489945008800,20
-0.39718,-1.059552,1731489945009200,20
-1.350412,-1.304064,1731489945009600,20
-10.12809,0.937296,1731489945010000,20
-23.076159,1.42632,1731489945010400,20
-10.048654,-0.366768,1731489945010800,20
0.357462,-1.181808,1731489945011200,20
-1.628438,1.181808,1731489945011600,20
-0.754642,-0.489024,1731489945012000,20
-1.072386,0.692784,1731489945012400,20
-0.834078,3.300912,1731489945012800,20
0.39718,20.376,1731489945013200,20
-0.873796,25.06248,1731489945013600,20
-1.072386,3.0564,1731489945014000,20
0.238308,1.0188,1731489945014400,20
-0.158872,-0.163008,1731489945014800,20
0.039718,1.100304,1731489945015200,20
-0.476616,0.774288,1731489945015600,20
0.675206,1.548576,1731489945016000,20
6.672624,-0.692784,1731489945016400,20
18.627743,-0.855792,1731489945016800,20
8.618806,0.163008,1731489945017200,20
-0.635488,1.915344,1731489945017600,20
1.628438,0.489024,1731489945018000,20
0.913514,0.081504,1731489945018400,20
0.714924,-0.937296,1731489945018800,20
0.238308,-0.448272,1731489945019200,20
0.357462,-0.692784,1731489945019600,20
-0.754642,-6.846336,1731489945020000,20
-1.827028,-12.673872,1731489945020400,20
-0.039718,0.774288,1731489945020800,20
-1.350412,-2.119104,1731489945021200,20
1.072386,-0.652032,1731489945021600,20
-0.675206,-2.608128,1731489945022000,20
0.119154,0.570528,1731489945022400,20
-2.105054,-2.282112,1731489945022800,20
-14.179326,1.874592,1731489945023200,20
-22.798132,1.344816,1731489945023600,20
-1.151822,-0.774288,1731489945024000,20
-1.78731,0.692784,1731489945024400,20
-0.834078,-0.81504,1731489945024800,20
-2.263926,0.896544,1731489945025200,20
-0.675206,0.040752,1731489945025600,20
0.039718,10.554768,1731489945026000,20
0.873796,24.410448,1731489945026400,20
-1.469566,20.294497,1731489945026800,20
-1.19154,-2.567376,1731489945027200,20
0.278026,3.178656,1731489945027600,20
0.436898,0.692784,1731489945028000,20
1.906464,1.874592,1731489945028400,20
0.317744,0.285264,1731489945028800,20
0.119154,1.263312,1731489945029200,20
8.658524,-1.548576,1731489945029600,20
20.05759,0.163008,1731489945030000,20
4.011518,0.896544,1731489945030400,20
1.827028,-0.81504,1731489945030800,20
0.039718,-0.122256,1731489945031200,20
1.509284,-0.733536,1731489945031600,20
1.032668,-0.163008,1731489945032000,20
1.707874,-1.100304,1731489945032400,20
0.079436,-0.774288,1731489945032800,20
-1.906464,-11.288304,1731489945033200,20
-1.151822,-8.191152,1731489945033600,20
0.317744,1.507824,1731489945034000,20
0.635488,-1.467072,1731489945034400,20
-0.238308,-0.448272,1731489945034800,20
-1.549002,-1.83384,1731489945035200,20
-0.556052,-0.122256,1731489945035600,20
-3.455466,-1.263312,1731489945036000,20
-17.436201,3.097152,1731489945036400,20
-18.86605,0.81504,1731489945036800,20
1.549002,-0.896544,1731489945037200,20
-2.621388,0.529776,1731489945037600,20
1.310694,-0.692784,1731489945038000,20
-1.946182,1.752336,1731489945038400,20
-0.476616,-0.489024,1731489945038800,20
-0.556052,15.07824,1731489945039200,20
-0.278026,24.85872,1731489945039600,20
-0.436898,11.247552,1731489945040000,20
-0.278026,-2.485872,1731489945040400,20
0.039718,1.344816,1731489945040800,20
0.119154,1.344816,1731489945041200,20
2.224208,3.178656,1731489945041600,20
1.270976,1.344816,1731489945042000,20
3.018568,1.22256,1731489945042400,20
12.590606,-0.40752,1731489945042800,20
17.07874,0.081504,1731489945043200,20
-0.99295,0.733536,1731489945043600,20
3.098004,0.081504,1731489945044000,20
1.072386,-0.081504,1731489945044400,20
2.224208,-1.385568,1731489945044800,20
-0.953232,0.570528,1731489945045200,20
1.310694,-0.937296,1731489945045600,20
0.119154,-2.771136,1731489945046000,20
-1.151822,-13.2444,1731489945046400,20
0.119154,-3.504672,1731489945046800,20
-1.906464,-0.529776,1731489945047200,20
0.19859,-1.344816,1731489945047600,20
-0.158872,-1.263312,1731489945048000,20
0.357462,-1.304064,1731489945048400,20
-1.469566,-1.304064,1731489945048800,20
-8.817396,0.61128,1731489945049200,20
-22.480389,1.548576,1731489945049600,20
-10.286962,0.326016,1731489945050000,20
2.78026,-0.20376,1731489945050400,20
-2.502234,-0.122256,1731489945050800,20
-1.78731,-0.40752,1731489945051200,20
-2.065336,1.915344,1731489945051600,20
-0.119154,2.404368,1731489945052000,20
0.99295,18.54216,1731489945052400,20
-0.953232,25.225489,1731489945052800,20
-1.9859,4.48272,1731489945053200,20
0.556052,1.304064,1731489945053600,20
0.635488,0.692784,1731489945054000,20
1.747592,1.344816,1731489945054400,20
0.317744,0.81504,1731489945054800,20
0.873796,1.22256,1731489945055200,20
5.56052,0.0,1731489945055600,20
18.111408,0.081504,1731489945056000,20
12.11399,-0.081504,1731489945056400,20
-1.747592,0.529776,1731489945056800,20
1.549002,0.326016,1731489945057200,20
-0.556052,0.937296,1731489945057600,20
2.224208,-1.263312,1731489945058000,20
0.754642,0.40752,1731489945058400,20
0.317744,-1.141056,1731489945058800,20
-1.112104,-5.868288,1731489945059200,20
-2.38308,-13.366656,1731489945059600,20
0.59577,-0.978048,1731489945060000,20
-0.238308,-2.322864,1731489945060400,20
0.079436,0.692784,1731489945060800,20
-2.502234,-0.978048,1731489945061200,20
-0.079436,-0.652032,1731489945061600,20
-1.231258,-0.896544,1731489945062000,20
-11.994836,1.793088,1731489945062400,20
-24.108826,1.304064,1731489945062800,20
-4.885314,-0.40752,1731489945063200,20
-0.754642,0.692784,1731489945063600,20
-1.231258,-0.855792,1731489945064000,20
-0.476616,1.100304,1731489945064400,20
-0.953232,0.692784,1731489945064800,20
-0.39718,8.028144,1731489945065200,20
1.310694,22.943377,1731489945065600,20
-0.476616,21.028032,1731489945066000,20
0.039718,-1.263312,1731489945066400,20
-0.238308,3.015648,1731489945066800,20
-1.429848,-0.570528,1731489945067200,20
0.834078,2.485872,1731489945067600,20
0.317744,0.326016,1731489945068000,20
2.065336,1.83384,1731489945068400,20
7.665574,-1.670832,1731489945068800,20
19.620691,-0.163008,1731489945069200,20
5.719392,0.937296,1731489945069600,20
1.032668,0.81504,1731489945070000,20
2.422798,0.081504,1731489945070400,20
0.635488,-0.652032,1731489945070800,20
-0.317744,-0.081504,1731489945071200,20
0.436898,-0.40752,1731489945071600,20
0.39718,-0.326016,1731489945072000,20
-1.072386,-10.188,1731489945072400,20
-0.556052,-9.698976,1731489945072800,20
0.317744,0.163008,1731489945073200,20
-1.58872,-2.078352,1731489945073600,20
-0.079436,-0.163008,1731489945074000,20
0.317744,-2.078352,1731489945074400,20
-0.59577,0.366768,1731489945074800,20
-2.939132,-0.081504,1731489945075200,20
-17.753946,1.711584,1731489945075600,20
-19.779564,0.61128,1731489945076000,20
1.509284,-1.22256,1731489945076400,20
-3.812928,0.40752,1731489945076800,20
-0.516334,-1.181808,1731489945077200,20
-2.859696,1.83384,1731489945077600,20
0.317744,-0.692784,1731489945078000,20
1.072386,13.570416,1731489945078400,20
0.039718,24.980976,1731489945078800,20
-0.953232,14.05944,1731489945079200,20
-1.350412,-2.85264,1731489945079600,20
0.873796,1.752336,1731489945080000,20
0.635488,0.692784,1731489945080400,20
3.098004,2.934144,1731489945080800,20
-0.079436,0.570528,1731489945081200,20
1.747592,1.793088,1731489945081600,20
12.392016,-0.122256,1731489945082000,20
18.66746,0.244512,1731489945082400,20
1.707874,0.733536,1731489945082800,20
1.58872,0.0,1731489945083200,20
0.635488,0.733536,1731489945083600,20
2.58167,-1.22256,1731489945084000,20
0.714924,0.570528,1731489945084400,20
1.072386,-0.40752,1731489945084800,20
-0.278026,-2.404368,1731489945085200,20
-2.144772,-13.65192,1731489945085600,20
0.158872,-5.29776,1731489945086000,20
0.556052,0.20376,1731489945086400,20
-0.317744,-1.711584,1731489945086800,20
-0.79436,-1.22256,1731489945087200,20
-0.953232,-0.489024,1731489945087600,20
-0.714924,-1.304064,1731489945088000,20
-6.275444,1.0188,1731489945088400,20
-21.606592,2.322864,1731489945088800,20
-13.30553,0.855792,1731489945089200,20
2.263926,0.040752,1731489945089600,20
-2.462516,-0.040752,1731489945090000,20
0.556052,-0.448272,1731489945090400,20
-2.462516,1.956096,1731489945090800,20
-0.556052,0.489024,1731489945091200,20
0.119154,19.275696,1731489945091600,20
-0.714924,25.306992,1731489945092000,20
-1.112104,6.52032,1731489945092400,20
0.476616,0.529776,1731489945092800,20
-0.39718,1.059552,1731489945093200,20
-0.039718,1.263312,1731489945093600,20
0.953232,1.670832,1731489945094000,20
2.58167,1.793088,1731489945094400,20
5.441366,-0.244512,1731489945094800,20
16.522688,-1.100304,1731489945095200,20
12.193426,0.570528,1731489945095600,20
-0.714924,1.507824,1731489945096000,20
3.495184,0.448272,1731489945096400,20
0.357462,0.285264,1731489945096800,20
1.628438,-1.996848,1731489945097200,20
-0.357462,-0.448272,1731489945097600,20
0.99295,-0.61128,1731489945098000,20
1.270976,-5.868288,1731489945098400,20
-2.343362,-13.488912,1731489945098800,20
1.19154,-1.793088,1731489945099200,20
-1.151822,-2.485872,1731489945099600,20
1.032668,-0.326016,1731489945100000,20
-0.913514,-0.937296,1731489945100400,20
0.158872,-1.100304,1731489945100800,20
-1.707874,-2.282112,1731489945101200,20
-11.240194,1.344816,1731489945101600,20
-23.592491,2.24136,1731489945102000,20
-5.520802,0.40752,1731489945102400,20
-0.238308,-0.326016,1731489945102800,20
-0.99295,0.244512,1731489945103200,20
-1.429848,0.774288,1731489945103600,20
-0.99295,0.489024,1731489945104000,20
-0.238308,8.1504,1731489945104400,20
0.635488,22.454351,1731489945104800,20
-1.39013,22.780369,1731489945105200,20
-1.19154,-0.244512,1731489945105600,20
-0.079436,3.300912,1731489945106000,20
-0.317744,-0.692784,1731489945106400,20
1.429848,1.83384,1731489945106800,20
0.79436,0.040752,1731489945107200,20
1.270976,1.548576,1731489945107600,20
6.910932,-0.733536,1731489945108000,20
19.819283,-0.896544,1731489945108400,20
7.308112,-0.040752,1731489945108800,20
-1.310694,0.122256,1731489945109200,20
1.072386,-0.40752,1731489945109600,20
1.270976,0.20376,1731489945110000,20
1.747592,-0.448272,1731489945110400,20
0.516334,-0.937296,1731489945110800,20
0.714924,-0.163008,1731489945111200,20
-1.668156,-9.006192,1731489945111600,20
-1.429848,-11.451312,1731489945112000,20
1.350412,0.896544,1731489945112400,20
-0.079436,-2.485872,1731489945112800,20
0.119154,-0.61128,1731489945113200,20
-1.469566,-2.24136,1731489945113600,20
0.0,-0.244512,1731489945114000,20
-1.509284,-0.733536,1731489945114400,20
-15.768046,2.893392,1731489945114800,20
-21.566874,0.896544,1731489945115200,20
0.317744,-0.285264,1731489945115600,20
-2.224208,0.81504,1731489945116000,20
1.032668,0.285264,1731489945116400,20
-2.541952,0.61128,1731489945116800,20
0.516334,-0.529776,1731489945117200,20
-0.278026,13.122144,1731489945117600,20
0.278026,24.573456,1731489945118000,20
-0.039718,15.48576,1731489945118400,20
-0.59577,-2.608128,1731489945118800,20
1.39013,2.974896,1731489945119200,20
-0.476616,0.570528,1731489945119600,20
1.469566,2.567376,1731489945120000,20
1.231258,1.42632,1731489945120400,20
2.025618,0.896544,1731489945120800,20
11.279912,-0.652032,1731489945121200,20
19.501537,0.774288,1731489945121600,20
1.231258,0.774288,1731489945122000,20
2.621388,-0.366768,1731489945122400,20
0.476616,0.366768,1731489945122800,20
1.112104,-1.22256,1731489945123200,20
0.278026,-0.40752,1731489945123600,20
0.357462,-1.22256,1731489945124000,20
0.119154,-1.507824,1731489945124400,20
-1.151822,-12.63312,1731489945124800,20
-0.079436,-6.52032,1731489945125200,20
0.0,-0.122256,1731489945125600,20
-0.79436,-1.22256,1731489945126000,20
-2.224208,0.448272,1731489945129200,20
0.119154,0.122256,1731489945129600,20
-3.336312,1.63008,1731489945130000,20
-0.754642,-0.122256,1731489945130400,20
0.754642,16.219296,1731489945130800,20
0.436898,25.551504,1731489945131200,20
-0.675206,8.720928,1731489945131600,20
-0.913514,-0.733536,1731489945132000,20
0.436898,2.567376,1731489945132400,20
0.834078,1.304064,1731489945132800,20
1.9859,1.752336,1731489945133200,20
0.079436,1.915344,1731489945133600,20
3.455466,-0.081504,1731489945134000,20
16.006353,-0.978048,1731489945134400,20
15.49002,0.692784,1731489945134800,20
-0.754642,1.304064,1731489945135200,20
2.58167,-0.692784,1731489945135600,20
-0.59577,1.711584,1731489945136000,20
2.502234,-0.978048,1731489945136400,20
0.873796,0.20376,1731489945136800,20
1.549002,-0.570528,1731489945137200,20
-1.151822,-4.401216,1731489945137600,20
-2.939132,-14.385456,1731489945138000,20
0.278026,-2.404368,1731489945138400,20
0.278026,-1.507824,1731489945138800,20
0.357462,-0.692784,1731489945139200,20
-1.707874,-2.322864,1731489945139600,20
-0.79436,-1.507824,1731489945140000,20
-0.913514,-1.304064,1731489945140400,20
-9.492602,1.711584,1731489945140800,20
-22.162643,2.64888,1731489945141200,20
-7.864164,-0.326016,1731489945141600,20
-0.79436,0.366768,1731489945142000,20
-2.065336,1.344816,1731489945142400,20
-0.516334,-0.652032,1731489945142800,20
-0.39718,1.956096,1731489945143200,20
-0.834078,4.27896,1731489945143600,20
0.317744,21.517056,1731489945144000,20
-1.350412,24.125183,1731489945144400,20
-0.119154,1.42632,1731489945144800,20
1.78731,2.119104,1731489945145200,20
0.079436,-0.285264,1731489945145600,20
0.238308,1.589328,1731489945146000,20
-0.238308,0.489024,1731489945146400,20
1.707874,1.467072,1731489945146800,20
7.54642,-0.244512,1731489945147200,20
17.714228,0.122256,1731489945147600,20
7.506702,0.448272,1731489945148000,20
-1.151822,1.263312,1731489945148400,20
2.502234,-0.570528,1731489945148800,20
1.549002,0.366768,1731489945149200,20
1.151822,-0.244512,1731489945149600,20
-0.436898,-1.100304,1731489945150000,20
0.59577,-1.141056,1731489945150400,20
-0.158872,-8.272656,1731489945150800,20
-1.469566,-12.103344,1731489945151200,20
0.158872,0.081504,1731489945151600,20
-1.628438,-2.24136,1731489945152000,20
0.238308,-0.40752,1731489945152400,20
0.0,-1.548576,1731489945152800,20
1.032668,-0.285264,1731489945153200,20
-1.628438,-1.141056,1731489945153600,20
-14.536788,1.874592,1731489945154000,20
-21.884619,1.100304,1731489945154400,20
-1.151822,0.163008,1731489945154800,20
-1.112104,0.20376,1731489945155200,20
-0.913514,-1.0188,1731489945155600,20
-2.502234,0.040752,1731489945156000,20
-0.158872,0.122256,1731489945156400,20
-0.635488,12.470112,1731489945156800,20
1.707874,24.532703,1731489945157200,20
-0.754642,17.849377,1731489945157600,20
-1.906464,-3.830688,1731489945158000,20
0.278026,3.382416,1731489945158400,20
0.99295,0.366768,1731489945158800,20
2.78026,2.974896,1731489945159200,20
-0.436898,0.529776,1731489945159600,20
0.59577,0.20376,1731489945160000,20
9.572038,-0.122256,1731489945160400,20
20.097307,0.122256,1731489945160800,20
5.004468,0.896544,1731489945161200,20
1.866746,-0.774288,1731489945161600,20
0.39718,0.529776,1731489945162000,20
0.99295,-1.385568,1731489945162400,20
0.913514,0.774288,1731489945162800,20
1.628438,-0.20376,1731489945163200,20
-0.278026,-0.570528,1731489945163600,20
-2.144772,-11.899584,1731489945164000,20
-1.19154,-8.435664,1731489945164400,20
0.238308,0.529776,1731489945164800,20
-0.317744,-1.548576,1731489945165200,20
-3.058286,0.448272,1731489945168400,20
0.158872,0.081504,1731489945168800,20
-1.429848,1.22256,1731489945169200,20
-0.873796,-1.100304,1731489945169600,20
-0.873796,14.46696,1731489945170000,20
0.238308,25.103231,1731489945170400,20
0.278026,9.535968,1731489945170800,20
0.158872,-2.526624,1731489945171200,20
0.158872,1.956096,1731489945171600,20
-0.158872,0.937296,1731489945172000,20
0.59577,3.504672,1731489945172400,20
1.668156,0.978048,1731489945172800,20
4.845596,1.467072,1731489945173200,20
14.89425,-1.22256,1731489945173600,20
16.204945,-0.61128,1731489945174000,20
0.19859,0.774288,1731489945174400,20
2.740542,-0.081504,1731489945174800,20
1.350412,0.978048,1731489945175200,20
1.668156,-2.485872,1731489945175600,20
-0.119154,-0.081504,1731489945176000,20
0.675206,-2.159856,1731489945176400,20
0.278026,-2.485872,1731489945176800,20
-2.025618,-13.733424,1731489945177200,20
0.079436,-3.46392,1731489945177600,20
-2.144772,-2.44512,1731489945178000,20
0.317744,-1.100304,1731489945178400,20
-0.675206,-1.385568,1731489945178800,20
1.78731,-0.040752,1731489945179200,20
-2.224208,-1.874592,1731489945179600,20
-9.214576,1.100304,1731489945180000,20
-22.599543,3.137904,1731489945180400,20
-8.896832,-0.448272,1731489945180800,20
1.946182,-1.181808,1731489945181200,20
-2.224208,0.489024,1731489945181600,20
-1.668156,0.61128,1731489945182000,20
1.549002,0.937296,1731489945185200,20
0.754642,0.244512,1731489945185600,20
-0.039718,1.059552,1731489945186000,20
5.401648,-0.366768,1731489945186400,20
18.588024,-0.448272,1731489945186800,20
11.081322,-0.163008,1731489945187200,20
-1.549002,1.059552,1731489945187600,20
1.747592,-0.652032,1731489945188000,20
0.675206,-0.163008,1731489945188400,20
1.707874,-1.059552,1731489945188800,20
1.668156,0.081504,1731489945189200,20
0.754642,-0.978048,1731489945189600,20
-0.913514,-6.275808,1731489945190000,20
-2.502234,-12.755376,1731489945190400,20
0.99295,-0.20376,1731489945190800,20
-0.953232,-2.078352,1731489945191200,20
-0.119154,0.081504,1731489945191600,20
-1.58872,-2.689632,1731489945192000,20
-0.516334,-0.448272,1731489945192400,20
-2.065336,-0.366768,1731489945192800,20
-12.31258,2.811888,1731489945193200,20
-23.076159,1.263312,1731489945193600,20
-3.336312,-0.163008,1731489945194000,20
-2.065336,1.0188,1731489945194400,20
-0.436898,-0.285264,1731489945194800,20
-1.270976,1.22256,1731489945195200,20
0.039718,0.448272,1731489945195600,20
-0.278026,10.677024,1731489945196000,20
0.516334,24.24744,1731489945196400,20
-1.310694,20.294497,1731489945196800,20
-0.19859,-2.974896,1731489945197200,20
0.436898,2.24136,1731489945197600,20
-1.032668,-0.529776,1731489945198000,20
1.58872,2.485872,1731489945198400,20
-0.039718,-0.692784,1731489945198800,20
2.105054,2.282112,1731489945199200,20
7.983318,-0.244512,1731489945199600,20
18.707178,-1.344816,1731489945200000,20
3.455466,1.0188,1731489945200400,20
1.946182,0.244512,1731489945200800,20
1.707874,1.100304,1731489945201200,20
1.628438,-0.244512,1731489945201600,20
0.39718,-0.285264,1731489945202000,20
0.079436,-0.081504,1731489945202400,20
0.99295,-0.733536,1731489945202800,20
-0.59577,-11.247552,1731489945203200,20
-2.18449,-8.272656,1731489945203600,20
0.436898,1.059552,1731489945204000,20
0.317744,-2.200608,1731489945204400,20
-0.158872,-0.652032,1731489945204800,20
-0.476616,-1.304064,1731489945205200,20
-0.079436,-0.529776,1731489945205600,20
-3.296594,-0.285264,1731489945206000,20
-17.436201,2.771136,1731489945206400,20
-19.978153,1.141056,1731489945206800,20
2.502234,-0.81504,1731489945207200,20
-3.654056,0.040752,1731489945207600,20
-0.59577,-0.244512,1731489945208000,20
-3.018568,1.344816,1731489945208400,20
-0.516334,-1.263312,1731489945208800,20
1.350412,15.68952,1731489945209200,20
0.834078,26.040527,1731489945209600,20
-1.350412,13.325904,1731489945210000,20
-0.516334,-2.200608,1731489945210400,20
0.754642,2.811888,1731489945210800,20
0.953232,0.61128,1731489945211200,20
2.740542,2.85264,1731489945211600,20
1.072386,1.181808,1731489945212000,20
1.549002,1.83384,1731489945212400,20
12.51117,-0.692784,1731489945212800,20
19.104359,0.20376,1731489945213200,20
0.635488,0.570528,1731489945213600,20
2.224208,-0.40752,1731489945214000,20
0.079436,0.855792,1731489945214400,20
2.541952,-1.181808,1731489945214800,20
1.270976,0.366768,1731489945215200,20
0.19859,-0.896544,1731489945215600,20
0.357462,-1.83384,1731489945216000,20
-3.018568,-13.488912,1731489945216400,20
0.436898,-4.68648,1731489945216800,20
0.079436,-0.40752,1731489945217200,20
-0.119154,-1.670832,1731489945217600,20
-1.19154,-0.692784,1731489945218000,20
-0.675206,-0.652032,1731489945218400,20
-2.065336,-1.548576,1731489945218800,20
-6.037136,0.978048,1731489945219200,20
-21.765465,1.996848,1731489945219600,20
-12.590606,0.244512,1731489945220000,20
1.747592,0.040752,1731489945220400,20
-2.502234,0.326016,1731489945220800,20
-0.556052,0.122256,1731489945221200,20
0.714924,0.285264,1731489945224400,20
0.59577,0.733536,1731489945224800,20
1.9859,1.670832,1731489945225200,20
5.203058,-0.163008,1731489945225600,20
17.8731,-0.20376,1731489945226000,20
12.153708,0.40752,1731489945226400,20
-1.668156,1.22256,1731489945226800,20
3.018568,-0.163008,1731489945227200,20
0.834078,0.81504,1731489945227600,20
1.9859,-1.304064,1731489945228000,20
0.59577,0.244512,1731489945228400,20
0.635488,-1.141056,1731489945228800,20
-0.953232,-5.379264,1731489945229200,20
-2.343362,-12.592368,1731489945229600,20
1.072386,-1.507824,1731489945230000,20
-0.99295,-1.670832,1731489945230400,20
-0.79436,-0.61128,1731489945230800,20
-1.231258,-0.81504,1731489945231200,20
-0.158872,-0.61128,1731489945231600,20
-2.224208,-1.304064,1731489945232000,20
-11.955118,1.793088,1731489945232400,20
-24.347134,1.752336,1731489945232800,20
-4.726442,-0.122256,1731489945233200,20
-1.39013,0.244512,1731489945233600,20
-1.58872,0.040752,1731489945234000,20
-2.899414,0.652032,1731489945234400,20
-1.350412,0.529776,1731489945234800,20
0.158872,8.394912,1731489945235200,20
1.78731,22.332096,1731489945235600,20
-0.357462,21.517056,1731489945236000,20
-0.953232,-0.774288,1731489945236400,20
-0.119154,3.300912,1731489945236800,20
0.834078,0.040752,1731489945237200,20
1.549002,1.83384,1731489945237600,20
0.754642,0.040752,1731489945238000,20
0.39718,1.141056,1731489945238400,20
7.466984,-1.304064,1731489945238800,20
19.859,-0.081504,1731489945239200,20
5.9577,0.20376,1731489945239600,20
0.357462,-0.081504,1731489945240000,20
0.516334,0.040752,1731489945240400,20
-0.278026,-0.448272,1731489945240800,20
1.469566,0.20376,1731489945241200,20
0.556052,-0.692784,1731489945241600,20
1.112104,-1.181808,1731489945242000,20
-0.754642,-9.006192,1731489945242400,20
-1.707874,-10.554768,1731489945242800,20
0.476616,1.589328,1731489945243200,20
-0.19859,-2.689632,1731489945243600,20
0.039718,-0.896544,1731489945244000,20
-1.549002,-1.0188,1731489945244400,20
-0.99295,-0.896544,1731489945244800,20
-1.906464,-0.489024,1731489945245200,20
-16.046072,2.85264,1731489945245600,20
-20.534206,1.141056,1731489945246000,20
0.119154,-0.244512,1731489945246400,20
-3.892364,0.896544,1731489945246800,20
0.238308,-0.040752,1731489945247200,20
-1.946182,0.855792,1731489945247600,20
0.79436,-0.855792,1731489945248000,20
-0.278026,14.46696,1731489945248400,20
0.834078,25.225489,1731489945248800,20
-0.873796,14.915232,1731489945249200,20
0.357462,-3.66768,1731489945249600,20
1.39013,2.730384,1731489945250000,20
0.39718,0.81504,1731489945250400,20
2.303644,3.952944,1731489945250800,20
0.39718,1.263312,1731489945251200,20
2.144772,1.711584,1731489945251600,20
11.677092,-1.507824,1731489945252000,20
17.833382,0.774288,1731489945252400,20
1.151822,0.652032,1731489945252800,20
2.621388,0.733536,1731489945253200,20
0.476616,-0.326016,1731489945253600,20
1.906464,-1.793088,1731489945254000,20
