,1. Hauptachse,2. Hauptachse,3. Hauptachse,Partei,Name
600,-2.127873784448038,0.5119922043975238,-0.6169041041115656,FDP,Linda Teuteberg
601,-4.865372873719325,-0.4074384106736908,-1.1564209214635046,FDP,Jens Teutrine
602,-2.313367448571786,1.0543812310929044,0.48325369754088326,FDP,Michael Theurer
603,-4.980442356226175,-0.17274824256145888,-1.3248483158864002,FDP,Stephan Thomae
604,-4.439431520921523,0.15785283919694207,-0.2674858761238621,FDP,Nico Tippelt
605,-4.819001551890047,0.07636548772196508,-1.3174235817439517,FDP,Manfred Todtenhausen
606,-4.649527666798037,0.9264333861153858,-1.2877758168267082,FDP,Dr. Florian Toncar
607,-5.176832720420969,-0.10916942466101699,-0.8861265380702548,FDP,Dr. Andrew Ullmann
608,-4.215110892965534,-0.8593729913692837,-1.0459582710827389,FDP,Gerald Ullrich
609,3.2740463604276155,3.409383933256319,0.6158726982878614,FDP,Johannes Vogel (Olpe)
610,-3.7551658881421464,1.0253627296730174,0.41131072626009874,FDP,Sandra Weeser
611,-4.38613865856165,0.5023330635145111,-0.7089512546440024,FDP,Nicole Westig
612,-4.574060141106196,1.0088610079305984,0.17615541043163915,FDP,Dr. Volker Wissing
613,9.283175671395643,7.613947153322598,1.0686959680381218,AfD,Carolin Bachmann
614,10.089890924331074,8.403788889629007,1.1793630394824344,AfD,Dr. Christina Baum
615,8.716414604468389,6.21296982214174,-3.6673902657668243,AfD,Dr. Bernd Baumann
616,7.123477103942507,5.733439796027038,-3.2959244955257283,AfD,Roger Beckamp
617,9.891636992127637,8.305706602159306,1.2479969121959547,AfD,Marc Bernhard
618,9.657022888446335,6.802017589139234,-3.212408122503583,AfD,Andreas Bleck
619,10.478091458542286,6.647171605962263,-2.5337751006671136,AfD,René Bochmann
620,9.689424096505753,7.31324301471063,-3.5927463919389613,AfD,Peter Boehringer
621,9.190855470051048,6.992372877642176,-2.72699496318999,AfD,Gereon Bollmann
622,10.04574624755146,6.823956294217566,-3.093198481832975,AfD,Dirk Brandes
623,10.412464010711027,8.243519215641207,-0.18665503578110812,AfD,Stephan Brandner
624,9.550330821476994,6.9353650388482135,-3.5686249234157623,AfD,Jürgen Braun
625,11.158551106416802,8.555793592664699,0.12466397569438412,AfD,Marcus Bühl
626,5.354204729328671,4.482267234811735,-1.5272218979388168,AfD,Petr Bystron
627,8.801145539357014,6.194867502414848,-1.9797994350890382,AfD,Tino Chrupalla
628,9.133940601071538,5.452790914277556,-2.71756346227426,AfD,Joana Cotar
629,9.843596012584694,6.2537865950504345,-3.2176560601133017,AfD,Dr. Gottfried Curio
630,8.697467600240756,6.74541261214784,-0.6762264481257998,AfD,Thomas Dietz
631,9.94175936114118,6.166316717154445,-3.2283510392225687,AfD,Thomas Ehrhorn
632,10.298840555285555,7.647716159364189,-2.9614513857791636,AfD,Dr. Michael Espendiller
633,9.793049949510543,7.8211808932527065,-0.753957916546881,AfD,Robert Farle
634,8.476090118649346,7.197228251472468,-2.6244015468195054,AfD,Peter Felser
635,5.931032763252706,5.206515879557464,-2.430094665794326,AfD,Dietmar Friedhoff
636,8.856300499339595,6.5186169734845505,-2.491388220514102,AfD,Markus Frohnmaier
637,10.57860357967079,6.966591473087461,-3.3993548312575887,AfD,Dr. Götz Frömming
638,6.7124043496934025,5.497163707454743,-2.139312601518802,AfD,Dr. Alexander Gauland
639,10.116947474449628,6.469251430787463,-3.0443116792570484,AfD,Albrecht Glaser
640,10.56180954414953,6.981758153410728,-3.5836902497673417,AfD,Hannes Gnauck
641,10.010155330705443,6.723788068915277,-2.571948977378334,AfD,Kay Gottschalk
642,5.677249675289075,4.7210001399543176,-0.6014294243990845,AfD,Mariana Iris Harder-Kühnel
643,9.89666249812218,6.8583079121615755,-3.0901240109568704,AfD,Jochen Haug
644,6.9014156787079,6.665452412068164,-2.086811081912578,AfD,Martin Hess
645,10.853651530301207,8.76398941472239,1.507653506948665,AfD,Karsten Hilse
646,6.976818558574061,5.404429301256012,-3.892741543837328,AfD,Nicole Höchst
647,9.181137204143312,5.433309695429968,-4.094393091208289,AfD,Leif-Erik Holm
648,8.435331632835954,4.354753955573848,-1.2244197009811855,AfD,Johannes Huber
649,9.719777176114528,7.4767372639061795,-1.0170185216607308,AfD,Gerrit Huy
650,10.384346750027976,7.027679328569826,-3.3383849198122864,AfD,Fabian Jacobi
651,11.190730154489602,8.50196164393263,0.02191459055540764,AfD,Steffen Janich
652,5.33021372446556,5.327174215545223,-0.8696659971007168,AfD,Dr. Marc Jongen
653,6.811148276306678,6.332337677478637,-2.4435637742602596,AfD,Dr. Malte Kaufmann
654,11.158551106416802,8.555793592664699,0.12466397569438412,AfD,Dr. Michael Kaufmann
655,10.43096984776199,7.38796804433582,-3.1408714013632615,AfD,Stefan Keuter
656,9.790746832570036,5.555628782215094,-2.412369502482047,AfD,Norbert Kleinwächter
657,10.021166868653246,7.197910688092221,-3.4442570754026276,AfD,Enrico Komning
658,9.473014125041486,5.728959466266205,-3.029817724946718,AfD,Jörn König
659,10.339764483565897,6.555091278293637,-2.351053980614467,AfD,Steffen Kotré
660,10.444954164657233,4.856237206772593,-2.8760236580560297,AfD,Dr. Rainer Kraft
661,3.2740463604276155,3.409383933256319,0.6158726982878614,AfD,Barbara Lenk
662,8.08834217917565,6.308127461233867,-3.889332426242827,AfD,Rüdiger Lucassen
663,3.2740463604276155,3.409383933256319,0.6158726982878614,AfD,Corinna Miazga
664,9.283246064856334,6.9330426823643,-0.7106737853043368,AfD,Mike Moncsek
665,6.888449235442035,5.447406959431106,-0.8289926792995779,AfD,Matthias Moosdorf
666,9.673340617001381,6.837204811725548,-2.659984492724736,AfD,Sebastian Münzenmaier
667,9.726988122191383,7.13825018095057,0.7339358857631322,AfD,Edgar Naujok
668,9.785540841573406,6.276189735527304,-3.7379130576553257,AfD,Jan Ralf Nolte
669,10.377604370922729,7.0521374638738665,-3.4822626038402253,AfD,Gerold Otten
670,10.420468988620183,7.066711948815612,-3.7972340026486817,AfD,Tobias Matthias Peterka
671,7.937787275303819,6.4822576627337805,0.9994479388193777,AfD,Jürgen Pohl
672,9.251202006465647,5.545115385672074,-3.632189298373004,AfD,Stephan Protschka
673,8.665359457874139,5.333176148392121,-2.110955617413397,AfD,Martin Reichardt
674,7.9301211081764675,5.135700088297216,-1.4684320113629006,AfD,Martin Erwin Renner
675,10.278058030922471,6.946357723442744,-2.447875576861237,AfD,Frank Rinck
676,9.503383088485748,7.6144970235620635,-0.4599723354126571,AfD,Bernd Schattner
677,10.895959027483661,7.6331929969676615,-2.4423083592220385,AfD,Ulrike Schielke-Ziesing
678,9.580722718790064,6.693856378632161,-2.350518314257825,AfD,Eugen Schmidt
679,8.430489131293847,6.997160993956946,-2.5557002960143675,AfD,Jan Wenzel Schmidt
680,10.117764443219627,5.5437250082377085,-3.702654685694613,AfD,Jörg Schneider
681,4.769395761522211,5.481760705294941,-1.0556881462409768,AfD,Uwe Schulz
682,7.223301704318531,6.7724158505735685,0.5900463880052629,AfD,Thomas Seitz
683,8.67543952688194,7.0561531002226525,-2.0900004274337176,AfD,Martin Sichert
684,9.948102360904807,5.780905687490233,-1.8560897693998475,AfD,Dr. Dirk Spaniel
685,9.511640988253957,7.029325972583135,-1.347072287997667,AfD,René Springer
686,7.705999159858823,4.734837469668766,-2.2222058837687335,AfD,Klaus Stöber
687,9.674267750321839,6.464772728063109,-2.9503210870997547,AfD,Beatrix von Storch
688,9.609168710443926,7.2677199580794,-1.879829569605114,AfD,Dr. Alice Weidel
689,7.082955937256429,6.097796839379476,-2.084015142035019,AfD,Dr. Harald Weyel
690,10.465864160411872,6.716025603971217,-4.149015115366038,AfD,Wolfgang Wiehle
691,9.7924453325232,6.179368619587897,-4.0940722845994895,AfD,Dr. Christian Wirth
692,3.2740463604276155,3.409383933256319,0.6158726982878614,AfD,Uwe Witt
693,9.063792219915442,5.340989960285305,-4.158009788889727,AfD,Joachim Wundrak
694,9.699759588468096,7.874682801808932,-1.1122752607063056,AfD,Kay-Uwe Ziegler
695,1.8679715315226475,3.06095433470765,4.652415205859076,DIE LINKE.,Gökay Akbulut
696,5.28724775663621,4.522369523656767,3.6678993297871116,DIE LINKE.,Ali Al-Dailami
697,1.908454934783776,3.9229220074529696,5.800016874902564,DIE LINKE.,Dr. Dietmar Bartsch
698,2.5040913720022413,4.7638680858371805,8.678626363061275,DIE LINKE.,Matthias W. Birkwald
699,5.1133411237438375,3.6429961149337244,3.796257591000315,DIE LINKE.,Sevim Dagdelen
700,1.7681009173599047,3.7294376765556527,8.10272623286378,DIE LINKE.,Anke Domscheit-Berg
701,5.100742537747097,4.641797290669018,3.8194872404321867,DIE LINKE.,Klaus Ernst
702,2.450972477712697,3.3851475193987155,8.211108679749845,DIE LINKE.,Susanne Ferschl
703,3.0119180584077494,4.4740329202286775,5.628462381864493,DIE LINKE.,Nicole Gohlke
704,2.5142490043896712,4.199710443902627,6.336616734357081,DIE LINKE.,Christian Görke
705,2.661070974338272,3.3598923297960637,5.199578955784989,DIE LINKE.,Ates Gürpinar
706,2.2882968159208055,3.8487670276617854,4.881924072426595,DIE LINKE.,Dr. Gregor Gysi
707,3.013510310088326,5.244184950648919,8.243439200929862,DIE LINKE.,Dr. André Hahn
708,1.9591325821547028,3.536424732625062,5.23597237487611,DIE LINKE.,Susanne Hennig-Wellsow
709,5.285839699803465,4.879017414960959,4.822530172183285,DIE LINKE.,Andrej Hunko
710,3.2740463604276155,3.409383933256319,0.6158726982878614,DIE LINKE.,Katja Kipping
711,3.2872449208728574,6.283248356060127,5.554677544295396,DIE LINKE.,Jan Korte
712,2.0584812521966347,4.433400775094635,9.044946646998186,DIE LINKE.,Ina Latendorf
713,2.04373975260358,3.740949988264522,4.53656805098128,DIE LINKE.,Caren Lay
714,2.0584812521966347,4.433400775094635,9.044946646998186,DIE LINKE.,Ralph Lenkert
715,4.625255648819142,4.85451763126973,3.177564394766529,DIE LINKE.,Christian Leye
716,1.8095823423456314,3.678207094007568,7.219919455877671,DIE LINKE.,Dr. Gesine Lötzsch
717,-5.5383048278845886,0.49317118955780803,0.12894241547918905,DIE LINKE.,Thomas Lutze
718,3.188952092379227,3.5750105281914393,2.055185598988823,DIE LINKE.,Pascal Meiser
719,5.502065546738933,4.307187224209379,3.8066185738673255,DIE LINKE.,Amira Mohamed Ali
720,2.7256839142254634,3.6784515201645873,5.077121293394353,DIE LINKE.,Cornelia Möhring
721,4.7966098251013385,4.42440543142254,4.32125408001919,DIE LINKE.,Zaklin Nastic
722,2.2985578210593856,4.739710880365728,6.659895952890063,DIE LINKE.,Petra Pau
723,2.0769443870044464,3.8346039293888237,7.294137138248246,DIE LINKE.,Sören Pellmann
724,2.491969082135708,4.254956812191408,8.804030379307617,DIE LINKE.,Victor Perli
725,2.9774215505539745,5.550578914904691,7.773387243871318,DIE LINKE.,Heidi Reichinnek
726,1.8803595786871854,2.4138650098838195,6.839787344002692,DIE LINKE.,Martina Renner
727,2.2870195288662023,4.975802824153733,7.565584583236215,DIE LINKE.,Bernd Riexinger
728,2.0584812521966347,4.433400775094635,9.044946646998186,DIE LINKE.,Dr. Petra Sitte
729,5.97546952453798,5.156081657347765,4.51675101941269,DIE LINKE.,Jessica Tatti
730,4.4519768884029425,6.645742917639786,5.29221394658269,DIE LINKE.,Alexander Ulrich
731,2.653051987125788,4.496103251077783,7.22515565743856,DIE LINKE.,Kathrin Vogler
732,5.566374931535075,4.428221947853422,3.631835096444278,DIE LINKE.,Dr. Sahra Wagenknecht
733,2.3214506976651066,4.190008524229881,7.30218314377443,DIE LINKE.,Janine Wissler
734,9.581576968258346,5.9554113105311135,-2.9989667233003496,Fraktionslos,Matthias Helferich
735,-2.221599292499169,-1.980886601598792,0.7403570152465441,Fraktionslos,Stefan Seidler
