time,Bm X,Bm Y
1642489210044.4,22.731449,26.033457
1642489210044.8,31.609936,30.045895
1642489210045.2002,37.749317,29.729954
1642489210045.5999,45.273994,28.213442
1642489210046.0,49.681751,24.264193
1642489210046.4001,53.396866,17.53467
1642489210046.7998,53.333897,10.963119
1642489210047.2,42.723789,7.74053
1642489210047.6,30.476513,2.590708
1642489210048.0,23.046288,0.853038
1642489210048.4,23.424097,-12.100502
1642489210048.8,27.894825,-19.051182
1642489210049.2,25.061264,-25.085636
1642489210049.5999,27.139208,-30.898933
1642489210050.0,26.635464,-37.81802
1642489210050.4,27.044756,-44.294788
1642489210050.8,21.660992,-49.097076
1642489210051.2,15.962388,-52.161694
1642489210051.6,9.004424,-49.03389
1642489210052.0,6.328284,-36.933388
1642489210052.4001,1.385296,-26.918089
1642489210052.8,-0.62968,-19.367123
1642489210053.2,-14.9549,-24.706509
1642489210053.6,-20.244213,-27.265623
1642489210054.0,-28.870829,-25.875486
1642489210054.4,-32.963749,-28.466194
1642489210054.8,-40.45694,-27.86591
1642489210055.2002,-46.187027,-24.295786
1642489210055.5999,-51.350403,-19.240746
1642489210056.0,-52.515312,-13.585421
1642489210056.4001,-48.359425,-7.045462
1642489210056.7998,-35.702858,-4.7391
1642489210057.2,-28.713408,-0.379128
1642489210057.6,-20.4646,4.517942
1642489210058.0,-27.107725,16.808008
1642489210058.4,-27.359596,19.809439
1642489210058.8,-29.154184,30.33024
1642489210059.2,-27.170692,33.394859
1642489210059.6,-28.996765,42.209583
1642489210060.0,-25.218685,46.822308
1642489210060.4,-19.268208,50.645184
1642489210060.8,-11.460176,50.5504
1642489210061.2,-7.367256,42.967842
1642489210061.5999,-3.841048,32.162693
1642489210062.0,0.188904,24.769697
1642489210062.4001,9.13036,20.725664
1642489210062.8,18.481108,25.527952
1642489210063.2,20.968344,25.685923
1642489210063.6,31.452517,30.267054
1642489210064.0,34.915756,28.213442
1642489210064.4,43.920181,28.213442
1642489210064.8,49.146526,25.43317
1642489210065.2002,52.546795,17.471483
1642489210065.5999,51.948601,10.204863
1642489210066.0,42.629337,6.79271
1642489210066.4001,33.058201,3.412152
1642489210066.8,23.266676,0.821444
1642489210067.2,23.046288,-11.53181
1642489210067.6,25.313137,-18.672054
1642489210068.0,24.526037,-22.747681
1642489210068.4,24.651972,-30.17227
1642489210068.8,25.470556,-37.154545
1642489210069.2,26.226171,-42.841465
1642489210069.6,22.825901,-48.086071
1642489210070.0,15.993873,-51.024311
1642489210070.4,9.60262,-49.413017
1642489210070.8,5.289312,-37.849613
1642489210071.2,1.668652,-28.087067
1642489210071.5999,-0.7871,-19.967409
1642489210072.0,-13.3807,-24.738102
1642489210072.4001,-18.670012,-26.412584
1642489210072.7998,-26.729916,-25.43317
1642489210073.2,-32.271099,-28.055473
1642489210073.6,-39.323517,-28.371412
1642489210074.0,-45.368446,-25.2752
1642489210074.4,-49.555817,-19.525093
1642489210074.8,-51.098534,-13.680202
1642489210075.2002,-51.098534,-13.680202
1642489210075.5999,-51.098534,-13.680202
1642489210076.0,-51.098534,-13.680202
1642489210076.4001,-51.098534,-13.680202
1642489210076.8,-51.098534,-13.680202
1642489210077.2,-51.098534,-13.680202
1642489210077.6,-51.098534,-13.680202
1642489210078.0,-26.037268,33.521236
1642489210078.4,-28.115211,41.388142
1642489210078.8,-24.053776,46.853905
1642489210079.2,-17.851429,50.866341
1642489210079.6,-12.026888,52.193291
1642489210080.0,-7.335772,46.664341
1642489210080.4,-3.872532,34.374271
1642489210080.8,0.661164,25.685923
1642489210081.2,7.461708,21.294357
1642489210081.5999,17.568071,26.570555
1642489210082.0,21.377636,26.570555
1642489210082.4001,30.633932,28.339819
1642489210082.7998,35.828793,29.098074
1642489210083.2,43.101597,29.635172
1642489210083.6,48.107552,26.033457
1642489210084.0,52.546795,18.703648
1642489210084.4,52.357891,11.563404
1642489210084.8,44.297989,7.10865
1642489210085.2,32.617424,4.58113
1642489210085.5999,24.935328,0.979414
1642489210086.0,21.314669,-9.509794
1642489210086.4001,26.352108,-18.32452
1642489210086.8,25.502041,-22.747681
1642489210087.2,25.281652,-31.025309
1642489210087.6,26.13172,-35.22731
1642489210088.0,26.037268,-42.936249
1642489210088.4,23.487064,-48.686356
1642489210088.8,17.631041,-50.392429
1642489210089.2,10.956432,-51.087498
1642489210089.6,6.548672,-39.208157
1642489210090.0,3.022464,-29.508797
1642489210090.4,0.062968,-20.472912
1642489210090.8,-13.160312,-23.885065
1642489210091.2002,-18.8904,-27.48678
1642489210091.5999,-25.785397,-26.981277
1642489210092.0,-32.239616,-28.371412
1642489210092.4001,-39.134613,-28.687353
1642489210092.7998,-45.242508,-25.622734
1642489210093.2,-49.618786,-21.262762
1642489210093.6,-51.665245,-15.417872
1642489210094.0,-50.720726,-8.783133
1642489210094.4,-38.00119,-5.181416
1642489210094.8,-30.445028,-1.168978
1642489210095.2,-20.968344,1.232166
1642489210095.5999,-27.013273,13.711797
1642489210096.0,-27.768888,18.545679
1642489210096.4,-28.398569,27.771126
1642489210096.8,-28.713408,32.067909
1642489210097.2,-28.272633,39.808441
1642489210097.6,-25.816881,45.590141
1642489210098.0,-21.157248,50.70837
1642489210098.4001,-13.632572,50.392429
1642489210098.8,-8.97294,46.664341
1642489210099.2,-4.628148,34.342678
1642489210099.6,-1.10194,26.823307
1642489210100.0,4.502212,19.209152
1642489210100.4,17.3162,25.464766
1642489210100.8,20.338665,25.369982
1642489210101.2002,29.689413,28.466194
1642489210101.5999,33.310074,28.782135
1642489210102.0,41.810753,28.655758
1642489210102.4001,47.824196,25.527952
1642489210102.7998,52.89312,19.367123
1642489210103.2,52.043053,11.342246
1642489210103.6,46.218513,8.024877
1642489210104.0,33.436008,4.833882
1642489210104.4,26.037268,0.63188
1642489210104.8,20.496084,-8.246035
1642489210105.2,24.526037,-18.32452
1642489210105.6,25.533524,-21.01001
1642489210106.0,26.163204,-30.267054
1642489210106.4,26.729916,-34.216301
1642489210106.8,25.470556,-41.92524
1642489210107.2,23.864872,-46.853905
1642489210107.5999,17.882912,-51.656193
1642489210108.0,10.484172,-50.044899
1642489210108.4001,6.863512,-40.471916
1642489210108.8,2.770592,-29.824738
1642489210109.2,0.062968,-21.673485
1642489210109.6,-11.428692,-22.052612
1642489210110.0,-18.386656,-25.938675
1642489210110.4,-23.235191,-26.602148
1642489210110.8,-31.924776,-28.624165
1642489210111.2002,-36.773312,-28.497789
1642489210111.5999,-44.297989,-25.527952
1642489210112.0,-49.052074,-21.389139
1642489210112.4001,-51.192986,-15.16512
1642489210112.7998,-51.035564,-7.677342
1642489210113.2,-40.016163,-4.865476
1642489210113.6,-30.570965,-1.042602
1642489210114.0,-21.188732,1.042602
1642489210114.4,-25.65946,12.985134
1642489210114.8,-26.005785,18.071768
1642489210115.2,-26.698433,26.69693
1642489210115.6,-27.013273,32.257473
1642489210116.0,-28.052244,39.144966
1642489210116.4,-24.714941,44.895077
1642489210116.8,-19.614532,50.297649
1642489210117.2,-12.75102,50.70837
1642489210117.5999,-7.367256,48.781136
1642489210118.0,-4.470728,36.617447
1642489210118.4001,-0.377808,27.234028
1642489210118.7998,4.061436,19.525093
1642489210119.2,15.238256,25.622734
1642489210119.6,19.425629,25.685923
1642489210120.0,29.657928,27.771126
1642489210120.4,32.806328,28.845324
1642489210120.8,41.905205,29.571985
1642489210121.2002,46.942646,26.728525
1642489210121.5999,52.294926,20.156973
1642489210122.0,52.200474,12.448036
1642489210122.4001,47.887165,8.972696
1642489210122.8,36.112148,6.034454
1642489210123.2,26.44656,0.284346
1642489210123.6,20.559052,-5.52895
1642489210124.0,24.683456,-16.586851
1642489210124.4,25.029779,-21.420732
1642489210124.8,24.746424,-30.267054
1642489210125.2,27.23366,-32.984138
1642489210125.6,26.981789,-41.862049
1642489210126.0,24.494553,-47.454189
1642489210126.4,18.701496,-51.024311
1642489210126.8,11.869468,-51.940536
1642489210127.2,7.052416,-43.852474
1642489210127.5999,3.966984,-32.731384
1642489210128.0,0.220388,-23.569124
1642489210128.4001,-9.791524,-22.178989
1642489210128.7998,-18.292204,-27.107653
1642489210129.2,-23.046288,-27.297216
1642489210129.6,-32.522972,-28.403008
1642489210130.0,-37.340023,-29.066481
1642489210130.4,-44.297989,-27.107653
1642489210130.8,-49.555817,-24.201004
1642489210131.2002,-51.948601,-16.586851
1642489210131.5999,-54.404354,-11.0579
1642489210132.0,-42.629337,-5.434168
1642489210132.4001,-33.089684,-3.348964
1642489210132.8,-23.927841,0.31594
1642489210133.2,-26.415077,10.868337
1642489210133.6,-28.65044,18.387709
1642489210134.0,-27.800373,24.611727
1642489210134.4,-28.902313,31.846752
1642489210134.8,-27.86334,36.838604
1642489210135.2,-26.950304,43.852474
1642489210135.6,-22.070284,49.349831
1642489210136.0,-16.592068,50.266056
1642489210136.4,-9.256296,49.570988
1642489210136.8,-6.548672,37.596863
1642489210137.2002,-1.511232,28.245037
1642489210137.5999,0.283356,20.599289
1642489210138.0,13.69554,24.264193
1642489210138.4001,19.047821,26.507366
1642489210138.7998,27.391081,26.602148
1642489210139.2,32.648907,30.519804
1642489210139.6,39.292034,30.077488
1642489210140.0,47.068581,28.023878
1642489210140.4,51.696728,20.852041
1642489210140.8,51.822666,14.05933
1642489210141.2,48.863167,8.719944
1642489210141.5999,36.836281,6.16083
1642489210142.0,27.894825,1.137384
1642489210142.4001,21.031313,-2.52752
1642489210142.8,24.966812,-16.365692
1642489210143.2,26.194689,-19.935814
1642489210143.6,24.55752,-28.813728
1642489210144.0,27.768888,-32.415443
1642489210144.4,25.565008,-39.840034
1642489210144.8,26.226171,-44.86348
1642489210145.2,18.953369,-51.403439
1642489210145.6,13.06586,-50.581997
1642489210146.0,7.650612,-44.168411
1642489210146.4,4.376276,-32.605007
1642489210146.8,0.598196,-24.232599
1642489210147.2002,-7.682096,-19.904221
1642489210147.5999,-17.221748,-25.243607
1642489210148.0,-21.598024,-26.981277
1642489210148.4001,-31.546968,-27.360405
1642489210148.7998,-35.450985,-27.518375
1642489210149.2,-43.479404,-26.8549
1642489210149.6,-47.76123,-23.032026
1642489210150.0,-51.287437,-15.797
1642489210150.4,-50.972595,-10.520802
1642489210150.8,-50.972595,-10.520802
1642489210151.2,-50.972595,-10.520802
1642489210151.5999,-50.972595,-10.520802
1642489210152.0,-50.972595,-10.520802
1642489210152.4,-50.972595,-10.520802
1642489210152.8,-50.972595,-10.520802
1642489210153.2,-50.972595,-10.520802
1642489210153.6,-26.792885,35.669628
1642489210154.0,-27.013273,43.568127
1642489210154.4001,-21.755444,48.875919
1642489210154.8,-14.9549,50.739964
1642489210155.2,-8.81552,50.297649
1642489210155.6,-5.730088,39.903221
1642489210156.0,-0.692648,29.508797
1642489210156.4,1.227876,21.578703
1642489210156.8,13.632572,23.537531
1642489210157.2002,18.323689,25.622734
1642489210157.5999,24.998297,26.8549
1642489210158.0,32.176647,29.382421
1642489210158.4001,39.166096,28.687353
1642489210158.7998,45.525864,27.992285
1642489210159.2,50.68924,22.400146
1642489210159.6,52.515312,15.196714
1642489210160.0,49.272461,9.446607
1642489210160.4,39.355,6.381988
1642489210160.8,29.311604,2.337956
1642489210161.2,20.086792,-1.168978
1642489210161.6,23.329645,-15.133527
1642489210162.0,24.840876,-19.398716
1642489210162.4,24.24268,-27.86591
1642489210162.8,25.848364,-31.436031
1642489210163.2,26.352108,-39.871628
1642489210163.5999,25.816881,-45.116234
1642489210164.0,19.708984,-50.424026
1642489210164.4001,13.727024,-51.340252
1642489210164.8,7.776548,-46.19043
1642489210165.2,5.320796,-34.848183
1642489210165.6,-0.850068,-25.496359
1642489210166.0,-6.233832,-21.231169
1642489210166.4,-16.434649,-26.001863
1642489210166.8,-21.409121,-26.981277
1642489210167.2002,-30.570965,-26.760118
1642489210167.5999,-34.663883,-28.213442
1642489210168.0,-42.314495,-27.455187
1642489210168.4001,-46.848194,-24.611727
1642489210168.8,-51.53931,-17.724234
1642489210169.2,-53.365379,-11.563404
1642489210169.6,-44.518375,-5.908078
1642489210170.0,-34.00272,-3.980844
1642489210170.4,-25.879848,0.284346
1642489210170.8,-23.077772,9.225449
1642489210171.2,-28.713408,17.376701
1642489210171.6,-27.926308,21.768267
1642489210172.0,-28.744892,31.878347
1642489210172.4,-28.146696,36.080349
1642489210172.8,-27.894825,43.157406
1642489210173.2,-23.581516,48.465199
1642489210173.5999,-17.347685,51.498222
1642489210174.0,-10.830496,51.466629
1642489210174.4001,-7.272804,41.356548
1642489210174.7998,-3.053948,31.12009
1642489210175.2,-0.15742,22.336958
1642489210175.6,10.767529,24.390568
1642489210176.0,18.732981,27.139246
1642489210176.4,23.990808,26.44418
1642489210176.8,31.79884,29.824738
1642489210177.2002,37.875252,30.804152
1642489210177.5999,45.746254,28.434601
1642489210178.0,50.68924,23.189997
1642489210178.4001,53.019058,16.428881
1642489210178.8,51.633762,10.110081
1642489210179.2,41.14959,7.235026
1642489210179.6,30.22464,1.864046
1642489210180.0,22.133253,0.347534
1642489210180.4,24.053776,-14.438458
1642489210180.8,26.289141,-18.798431
1642489210181.2,25.627975,-26.317802
1642489210181.6,27.579985,-31.12009
1642489210182.0,26.887337,-38.892216
1642489210182.4,25.848364,-44.231602
1642489210182.8,20.905376,-49.602581
1642489210183.2,15.049353,-50.929531
1642489210183.5999,9.28778,-47.327812
1642489210184.0,6.202348,-34.784996
1642489210184.4001,1.164908,-25.780704
1642489210184.7998,-1.826072,-18.893213
1642489210185.2,-15.553096,-24.64332
1642489210185.6,-19.646017,-26.223021
1642489210186.0,-30.413544,-27.012871
1642489210186.4,-33.876785,-28.655758
1642489210186.8,-40.866234,-27.044464
1642489210187.2,-47.226002,-23.979847
1642489210187.5999,-50.657757,-17.787422
1642489210188.0,-51.948601,-11.910938
1642489210188.4001,-46.785225,-6.413582
1642489210188.8,-34.034203,-3.538528
1642489210189.2,-26.289141,-0.063188
1642489210189.6,-20.4646,7.140244
1642489210190.0,-27.5485,16.776415
1642489210190.4,-27.485533,21.325951
1642489210190.8,-29.059732,30.456617
1642489210191.2,-26.950304,34.627026
1642489210191.6,-28.241148,42.051617
1642489210192.0,-23.833387,46.822308
1642489210192.4,-17.568071,50.897934
1642489210192.8,-10.074881,50.5504
1642489210193.2002,-5.82454,42.620308
1642489210193.5999,-2.04646,31.12009
1642489210194.0,0.377808,23.032026
1642489210194.4001,9.980428,21.768267
1642489210194.7998,18.512592,25.685923
1642489210195.2,22.98332,26.06505
1642489210195.6,31.515484,28.592571
1642489210196.0,37.245571,28.971699
1642489210196.4,43.857212,27.834314
1642489210196.8,48.674263,24.295786
1642489210197.2,51.854149,16.428881
1642489210197.5999,51.696728,9.888923
1642489210198.0,41.905205,7.392996
1642489210198.4,31.389549,3.033024
1642489210198.8,22.479576,-0.063188
1642489210199.2,22.699965,-13.048323
1642489210199.6,23.990808,-18.577272
1642489210200.0,23.896357,-24.422163
1642489210200.4001,25.439072,-30.267054
1642489210200.8,26.257656,-36.838604
1642489210201.2,25.722427,-43.536533
1642489210201.6,21.912865,-49.318233
1642489210202.0,15.364192,-50.676777
1642489210202.4,8.941456,-48.686356
1642489210202.8,5.572668,-36.964981
1642489210203.2002,1.227876,-27.771126
1642489210203.5999,-2.140912,-18.9564
1642489210204.0,-14.734512,-25.559547
1642489210204.4001,-19.016336,-26.096645
1642489210204.7998,-28.052244,-26.096645
1642489210205.2,-32.90078,-28.087067
1642489210205.6,-40.929199,-28.403008
1642489210206.0,-45.809219,-25.591141
1642489210206.4,-50.68924,-18.608866
1642489210206.8,-50.68924,-18.608866
1642489210207.2,-50.68924,-18.608866
1642489210207.6,-50.68924,-18.608866
1642489210208.0,-50.68924,-18.608866
1642489210208.4,-50.68924,-18.608866
1642489210208.8,-50.68924,-18.608866
1642489210209.2,-50.68924,-18.608866
1642489210209.5999,-26.918819,30.045895
1642489210210.0,-27.328112,33.963551
1642489210210.4001,-27.422564,42.683495
1642489210210.8,-25.155716,47.169842
1642489210211.2,-18.701496,50.866341
1642489210211.6,-11.397208,51.593002
1642489210212.0,-7.178352,45.400578
1642489210212.4,-4.502212,33.268482
1642489210212.8,0.535228,25.212013
1642489210213.2002,8.122872,22.052612
1642489210213.5999,17.284716,26.475773
1642489210214.0,21.598024,26.886496
1642489210214.4001,31.200644,28.466194
1642489210214.7998,36.112148,30.140676
1642489210215.2,43.636826,28.75054
1642489210215.6,49.178009,25.43317
1642489210216.0,52.074535,18.387709
1642489210216.4,53.176476,11.942533
1642489210216.8,44.109085,7.677342
1642489210217.2,32.145164,4.012438
1642489210217.6,24.211197,1.232166
1642489210218.0,23.203709,-11.879344
1642489210218.4,26.950304,-19.145964
1642489210218.8,25.848364,-23.411154
1642489210219.2,26.005785,-30.677774
1642489210219.5999,26.635464,-36.206726
1642489210220.0,26.100237,-42.493931
1642489210220.4001,23.927841,-48.717949
1642489210220.7998,16.812456,-50.992718
1642489210221.2,11.365725,-50.044899
1642489210221.6,5.572668,-38.955402
1642489210222.0,1.542716,-28.308224
1642489210222.4,-0.188904,-20.125378
1642489210222.8,-13.821476,-25.401577
1642489210223.2002,-18.701496,-27.423594
1642489210223.5999,-27.044756,-26.665337
1642489210224.0,-32.271099,-28.308224
1642489210224.4001,-39.323517,-29.034887
1642489210224.8,-45.872189,-26.223021
1642489210225.2,-50.878143,-20.314943
1642489210225.6,-52.546795,-14.2173
1642489210226.0,-49.713238,-8.024877
1642489210226.4,-36.67886,-4.833882
1642489210226.8,-28.524504,-1.074196
1642489210227.2,-21.409121,2.306362
1642489210227.6,-26.635464,14.37527
1642489210228.0,-28.493021,19.145964
1642489210228.4,-28.115211,28.75054
1642489210228.8,-28.02076,32.920948
1642489210229.2,-28.744892,39.903221
1642489210229.5999,-26.100237,45.842896
1642489210230.0,-20.118277,50.329243
1642489210230.4001,-13.3807,50.897934
1642489210230.7998,-7.524676,44.800293
1642489210231.2,-4.313308,33.458046
1642489210231.6,0.15742,25.527952
1642489210232.0,6.422736,20.251755
1642489210232.4,17.095812,24.453756
1642489210232.8,20.873892,26.128239
1642489210233.2002,29.75238,28.940105
1642489210233.5999,33.876785,28.087067
1642489210234.0,42.849724,28.055473
1642489210234.4001,47.792713,25.212013
1642489210234.8,51.759697,18.229738
1642489210235.2,51.980083,11.0579
1642489210235.6,43.542374,7.10865
1642489210236.0,32.90078,4.075626
1642489210236.4,25.124233,0.31594
1642489210236.8,21.629509,-9.225449
1642489210237.2,24.651972,-18.735243
1642489210237.6,24.777908,-22.400146
1642489210238.0,24.683456,-29.951113
1642489210238.4,26.226171,-34.627026
1642489210238.8,25.533524,-42.525524
1642489210239.2002,22.825901,-47.70694
1642489210239.5999,17.00136,-51.055904
1642489210240.0,10.484172,-49.697365
1642489210240.4001,6.485704,-39.460907
1642489210240.7998,2.83356,-29.951113
1642489210241.2,-0.031484,-20.757259
1642489210241.6,-13.06586,-23.505936
1642489210242.0,-19.20524,-25.780704
1642489210242.4,-24.463068,-26.44418
1642489210242.8,-31.515484,-26.602148
1642489210243.2,-39.071644,-28.27663
1642489210243.5999,-44.392441,-25.054043
1642489210244.0,-48.894653,-20.978416
1642489210244.4,-50.90963,-14.754398
1642489210244.8,-51.067047,-8.814726
1642489210245.2,-38.914223,-4.991852
1642489210245.6,-29.626444,-1.232166
1642489210246.0,-19.866404,1.390136
1642489210246.4001,-26.226171,13.522232
1642489210246.8,-25.627975,18.830025
1642489210247.2,-26.415077,27.234028
1642489210247.6,-26.352108,32.510227
1642489210248.0,-28.115211,39.23975
1642489210248.4,-24.337132,46.537964
1642489210248.8,-19.583048,51.055904
1642489210249.2002,-12.310245,51.403439
1642489210249.5999,-7.776548,48.402008
1642489210250.0,-3.841048,35.322094
1642489210250.4001,0.125936,27.202435
1642489210250.7998,5.03744,20.156973
1642489210251.2,16.340197,26.412584
1642489210251.6,21.125765,26.191427
1642489210252.0,30.53948,28.339819
1642489210252.4,34.286076,29.69836
1642489210252.8,41.968174,29.192856
1642489210253.2,48.264973,27.32881
1642489210253.5999,52.515312,19.714657
1642489210254.0,52.609764,13.490639
1642489210254.4,47.603809,8.21444
1642489210254.8,34.663883,5.244604
1642489210255.2,26.44656,0.979414
1642489210255.6,20.77944,-7.298214
1642489210256.0,25.596493,-18.040174
1642489210256.4001,25.722427,-21.483921
1642489210256.8,25.281652,-30.772556
1642489210257.2,26.226171,-34.753403
1642489210257.6,26.792885,-41.672485
1642489210258.0,24.840876,-47.485783
1642489210258.4,18.197752,-51.213875
1642489210258.8,11.617596,-51.308659
1642489210259.2002,7.587644,-41.451328
1642489210259.5999,3.872532,-30.70937
1642489210260.0,-0.346324,-22.716087
1642489210260.4001,-11.271272,-23.442749
1642489210260.7998,-18.607044,-27.360405
1642489210261.2,-24.053776,-27.139246
1642489210261.6,-32.963749,-28.023878
1642489210262.0,-37.340023,-28.655758
1642489210262.4,-44.140568,-25.749111
1642489210262.8,-49.178009,-22.716087
1642489210263.2,-51.507824,-16.27091
1642489210263.6,-52.043053,-9.288636
1642489210264.0,-40.992168,-5.560544
1642489210264.4,-30.822836,-2.52752
1642489210264.8,-22.227705,1.10579
1642489210265.2,-26.13172,12.47963
1642489210265.5999,-29.1227,18.735243
1642489210266.0,-27.044756,25.812298
1642489210266.4001,-29.783865,31.846752
1642489210266.7998,-28.524504,37.97599
1642489210267.2,-27.422564,45.147827
1642489210267.6,-21.440605,49.381424
1642489210268.0,-15.458644,51.371845
1642489210268.4,-8.02842,47.86491
1642489210268.8,-6.107896,37.028168
1642489210269.2002,-2.455752,27.897503
1642489210269.5999,0.850068,19.904221
1642489210270.0,14.703028,24.074629
1642489210270.4001,19.740469,26.538961
1642489210270.8,28.65044,27.676344
1642489210271.2,32.491489,29.414015
1642489210271.6,40.236553,28.971699
1642489210272.0,47.100063,26.317802
1642489210272.4,50.972595,19.58828
1642489210272.8,51.917118,12.763976
1642489210273.2,47.383419,8.404004
1642489210273.6,36.049179,5.813296
1642489210274.0,27.359596,1.168978
1642489210274.4,20.590536,-3.94925
1642489210274.8,24.746424,-17.029167
1642489210275.2,24.840876,-21.262762
1642489210275.5999,24.620489,-29.445608
1642489210276.0,27.107725,-33.047325
1642489210276.4001,26.068752,-41.040607
1642489210276.7998,24.274164,-45.874489
1642489210277.2,18.449625,-50.992718
1642489210277.6,12.089856,-51.119095
1642489210278.0,6.45422,-42.936249
1642489210278.4,4.218856,-31.183279
1642489210278.8,-0.188904,-22.242176
1642489210279.2002,-8.878489,-20.5361
1642489210279.5999,-18.166267,-26.317802
1642489210280.0,-21.56654,-25.591141
1642489210280.4001,-31.735872,-27.044464
1642489210280.8,-36.521439,-28.403008
1642489210281.2,-43.510887,-26.349396
1642489210281.6,-47.76123,-22.336958
1642489210282.0,-51.350403,-15.702218
1642489210282.4,-51.350403,-15.702218
1642489210282.8,-51.350403,-15.702218
1642489210283.2,-51.350403,-15.702218
1642489210283.6,-51.350403,-15.702218
1642489210284.0,-51.350403,-15.702218
1642489210284.4,-51.350403,-15.702218
1642489210284.8,-51.350403,-15.702218
1642489210285.2002,-27.86334,31.909941
1642489210285.5999,-26.981789,37.312515
1642489210286.0,-26.44656,45.242611
1642489210286.4001,-21.535057,48.591572
1642489210286.7998,-14.514124,51.213875
1642489210287.2,-7.839516,50.487213
1642489210287.6,-4.09292,39.23975
1642489210288.0,-0.661164,29.477203
1642489210288.4,1.857556,19.58828
1642489210288.8,13.506637,25.148825
1642489210289.2,18.953369,26.317802
1642489210289.5999,26.855852,26.412584
1642489210290.0,32.176647,28.971699
1642489210290.4001,40.142101,29.445608
1642489210290.8,46.65929,27.32881
1642489210291.2,51.854149,21.294357
1642489210291.6,52.515312,14.501646
1642489210292.0,49.524334,8.688351
1642489210292.4,37.277058,5.750108
1642489210292.8,28.304117,1.326948
1642489210293.2,19.771952,-2.84346
1642489210293.6,23.959324,-15.259902
1642489210294.0,25.65946,-20.441319
1642489210294.4,23.424097,-28.75054
1642489210294.8,26.037268,-32.605007
1642489210295.2002,25.596493,-40.598289
1642489210295.5999,25.848364,-46.44318
1642489210296.0,18.795948,-50.044899
1642489210296.4001,13.06586,-51.624596
1642489210296.7998,7.272804,-45.274204
1642489210297.2,4.628148,-34.026737
1642489210297.6,-0.661164,-24.169411
1642489210298.0,-7.461708,-22.147394
1642489210298.4,-17.442137,-26.191427
1642489210298.8,-22.19622,-27.676344
1642489210299.2,-31.735872,-27.076059
1642489210299.5999,-36.017696,-29.508797
1642489210300.0,-43.35347,-27.771126
1642489210300.4,-49.178009,-24.422163
1642489210300.8,-51.822666,-17.819016
1642489210301.2,-53.019058,-11.626593
1642489210301.6,-44.297989,-6.192424
1642489210302.0,-33.624912,-3.222588
1642489210302.4001,-24.777908,-0.094782
1642489210302.8,-23.990808,9.351824
1642489210303.2,-28.146696,17.313513
1642489210303.6,-28.681925,23.06362
1642489210304.0,-29.343088,31.75197
1642489210304.4,-28.209663,36.807011
1642489210304.8,-27.768888,43.631313
1642489210305.2002,-23.392612,48.022881
1642489210305.5999,-17.725492,51.435032
1642489210306.0,-10.673076,50.676777
1642489210306.4001,-5.950476,39.840034
1642489210306.7998,-3.053948,29.729954
1642489210307.2,0.062968,21.673485
1642489210307.6,12.562117,24.674915
1642489210308.0,18.764463,26.380991
1642489210308.4,25.218685,27.170841
1642489210308.8,30.948772,28.624165
1642489210309.2,38.221577,29.003292
1642489210309.6,45.714767,28.782135
1642489210310.0,51.759697,23.505936
1642489210310.4,51.885632,15.544249
1642489210310.8,50.185497,9.857328
1642489210311.2,38.536415,6.47677
1642489210311.5999,28.902313,1.864046
1642489210312.0,20.747955,0.031594
1642489210312.4001,24.651972,-14.470053
1642489210312.8,26.635464,-18.608866
1642489210313.2,24.903845,-26.507366
1642489210313.6,26.792885,-30.361835
1642489210314.0,26.887337,-39.776848
1642489210314.4,25.9743,-44.673916
1642489210314.8,21.09428,-50.518806
1642489210315.2002,13.821476,-50.676777
1642489210315.5999,8.878489,-46.759121
1642489210316.0,5.82454,-34.089928
1642489210316.4001,0.535228,-25.559547
1642489210316.8,-4.218856,-19.398716
1642489210317.2,-16.655037,-24.864479
1642489210317.6,-20.212729,-26.412584
1642489210318.0,-30.319092,-26.665337
1642489210318.4,-33.687881,-28.213442
1642489210318.8,-41.968174,-26.918089
1642489210319.2,-47.005611,-23.979847
1642489210319.6,-50.720726,-17.439888
1642489210320.0,-52.168987,-11.942533
1642489210320.4,-44.833218,-6.255612
1642489210320.8,-32.837811,-3.886062
1642489210321.2,-25.785397,0.505504
1642489210321.5999,-21.629509,7.235026
1642489210322.0,-27.23366,17.281918
1642489210322.4001,-26.289141,21.325951
1642489210322.7998,-29.028248,30.646181
1642489210323.2,-27.23366,34.437462
1642489210323.6,-27.013273,42.999435
1642489210324.0,-22.825901,48.180851
1642489210324.4,-17.00136,51.119095
1642489210324.8,-8.752552,50.424026
1642489210325.2002,-5.320796,42.02002
1642489210325.5999,-1.88904,29.793142
1642489210326.0,0.409292,23.22159
1642489210326.4001,11.145336,22.43174
1642489210326.8,19.583048,25.749111
1642489210327.2,23.833387,25.148825
1642489210327.6,31.735872,29.224451
1642489210328.0,36.962215,28.497789
1642489210328.4,45.462898,28.11866
1642489210328.8,49.146526,22.905651
1642489210329.2,52.326408,16.776415
1642489210329.6,50.43737,9.16226
1642489210330.0,40.708813,6.982274
1642489210330.4,30.067221,1.674482
1642489210330.8,22.66848,0.853038
1642489210331.2,21.912865,-14.596428
1642489210331.5999,25.029779,-18.071768
1642489210332.0,23.990808,-25.591141
1642489210332.4001,25.627975,-29.761549
1642489210332.7998,25.942816,-38.260334
1642489210333.2,26.320623,-44.800293
1642489210333.6,21.157248,-49.539394
1642489210334.0,14.136316,-50.897934
1642489210334.4,7.808032,-48.054474
1642489210334.8,5.320796,-36.175133
